time,power,apparPower,reacPower,PF,rmsVolt,rmsCur,label
6/18/2016 22:05,6.6,10.8,8.5,0.6011,237.16,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6027,237.14,0.0466,1
6/18/2016 22:05,6.6,10.8,8.5,0.6026,237.06,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.5999,236.72,0.0466,1
6/18/2016 22:05,6.6,10.8,8.5,0.6042,236.2,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6015,236.44,0.0466,1
6/18/2016 22:05,6.6,10.8,8.5,0.6059,237.07,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6037,237.32,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6051,237.22,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6045,237.29,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6022,237.22,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6049,237.47,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6051,237.71,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.606,237.61,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.604,237.35,0.0456,1
6/18/2016 22:05,6.2,10.8,8.5,0.602,237.13,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6037,236.97,0.0461,1
6/18/2016 22:05,6.2,10.8,8.5,0.604,237.17,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6062,237.37,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6045,237.42,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.609,237.59,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6056,237.2,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6042,236.92,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6056,237.03,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6051,236.87,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6058,237.11,0.0456,1
6/18/2016 22:05,6.2,10.8,8.5,0.6032,237.21,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.608,237.36,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6064,237.19,0.0456,1
6/18/2016 22:05,6.2,10.8,8.5,0.6043,237.12,0.0456,1
6/18/2016 22:05,6.2,10.4,8.5,0.6045,236.72,0.0456,1
6/18/2016 22:05,6.2,10.4,8.5,0.6068,236.78,0.0456,1
6/18/2016 22:05,6.2,10.8,8.5,0.6025,237.14,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6047,237.19,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6052,237.41,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6067,237.11,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6052,237,0.0456,1
6/18/2016 22:05,6.2,10.8,8.5,0.6047,237.11,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6064,237.59,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6034,237.57,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6053,237.56,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6052,237.45,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6072,237.52,0.0456,1
6/18/2016 22:05,6.6,10.8,8.5,0.6056,237.43,0.0461,1
6/18/2016 22:05,6.6,10.8,8.5,0.6035,237.27,0.0456,1
6/18/2016 22:05,6.2,10.8,8.5,0.6051,236.92,0.0456,1
6/18/2016 22:05,6.2,10.4,8.5,0.6047,236.81,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6069,236.77,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6048,237.03,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6063,237.17,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6045,237.09,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6062,236.92,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6068,236.74,0.0456,1
6/18/2016 22:06,6.6,10.4,8.5,0.6101,236.73,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6069,236.6,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6081,236.25,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6072,236.5,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.607,236.66,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.607,236.39,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6073,236.47,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6082,236.31,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6084,236.42,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6096,236.68,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6098,236.52,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6059,235.88,0.0456,1
6/18/2016 22:06,6.6,10.4,8.5,0.6093,236.06,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6094,236.05,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6102,236.43,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6102,236.69,0.0456,1
6/18/2016 22:06,6.6,10.4,8.5,0.6104,236.65,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6094,236.45,0.0451,1
6/18/2016 22:06,6.2,10.4,8.5,0.6088,236.13,0.0451,1
6/18/2016 22:06,6.2,10.4,8.1,0.6093,235.89,0.0451,1
6/18/2016 22:06,6.2,10.4,8.5,0.6077,235.76,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6062,235.91,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6098,235.9,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6069,235.84,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6041,235.93,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6055,235.84,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6054,235.73,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6072,235.96,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6056,236,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6055,235.77,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6059,235.92,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6069,235.82,0.0456,1
6/18/2016 22:06,6.2,10.8,8.5,0.6062,235.93,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6053,236.08,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6064,236.07,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.608,236.22,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6079,236.41,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6067,236.42,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6067,236.26,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.607,235.9,0.0456,1
6/18/2016 22:06,6.2,10.4,8.5,0.6081,235.75,0.0456,1
6/18/2016 22:06,6.6,10.4,8.5,0.6088,235.93,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6095,236.12,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6049,236.47,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6056,236.18,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6069,236.02,0.0456,1
6/18/2016 22:06,6.6,10.8,8.5,0.6054,235.93,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6062,236.18,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6051,236.23,0.0461,1
6/18/2016 22:06,6.6,10.8,8.5,0.6062,236.1,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6067,236.04,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6041,236.5,0.0461,1
6/18/2016 22:07,6.2,10.8,8.5,0.6037,236.11,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6068,235.88,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6057,236.39,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6046,236.2,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6065,236.11,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6042,236.37,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6053,236.26,0.0461,1
6/18/2016 22:07,6.2,10.8,8.5,0.605,235.78,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6064,236.31,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6046,236.23,0.0461,1
6/18/2016 22:07,6.2,10.8,8.5,0.6033,235.96,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6062,236.26,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.606,236.09,0.0461,1
6/18/2016 22:07,6.2,10.4,8.5,0.6053,235.72,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6072,236.01,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6084,236.49,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6092,236.15,0.0456,1
6/18/2016 22:07,6.6,10.4,8.5,0.6085,236.19,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6085,236.35,0.0456,1
6/18/2016 22:07,6.6,10.4,8.5,0.6097,235.97,0.0456,1
6/18/2016 22:07,6.6,10.4,8.5,0.6104,236.02,0.0456,1
6/18/2016 22:07,6.6,10.4,8.5,0.6088,236.17,0.0456,1
6/18/2016 22:07,6.2,10.4,8.5,0.6084,235.88,0.0451,1
6/18/2016 22:07,6.6,10.8,8.5,0.6082,236.36,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6066,236.51,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6067,236.38,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6069,236.53,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6029,236.33,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.605,236.65,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6054,236.53,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.601,236.66,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.606,236.71,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6023,236.69,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.603,236.42,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6041,236.22,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6038,236.61,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6008,236.39,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6036,236.37,0.0461,1
6/18/2016 22:07,6.6,10.4,8.5,0.608,236.98,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6102,237.01,0.0456,1
6/18/2016 22:07,6.6,10.4,8.5,0.6092,236.8,0.0456,1
6/18/2016 22:07,6.2,10.8,8.5,0.604,236.63,0.0456,1
6/18/2016 22:07,6.2,10.8,8.5,0.6033,236.92,0.0456,1
6/18/2016 22:07,6.2,10.8,8.5,0.6037,237.08,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6058,237.22,0.0456,1
6/18/2016 22:07,6.2,10.8,8.5,0.6063,236.93,0.0456,1
6/18/2016 22:07,6.2,10.8,8.5,0.6048,236.65,0.0456,1
6/18/2016 22:07,6.2,10.4,8.5,0.6066,236.54,0.0456,1
6/18/2016 22:07,6.2,10.4,8.5,0.6054,236.69,0.0456,1
6/18/2016 22:07,6.2,10.4,8.5,0.6052,236.77,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6057,236.89,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6072,236.95,0.0461,1
6/18/2016 22:07,6.6,10.8,8.5,0.6071,236.86,0.0456,1
6/18/2016 22:07,6.2,10.8,8.5,0.6047,236.85,0.0456,1
6/18/2016 22:07,6.6,10.8,8.5,0.6073,236.89,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.6047,236.81,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.607,237,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.6059,237.28,0.0451,1
6/18/2016 22:08,6.2,10.4,8.5,0.6077,237.37,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.6094,237.35,0.0451,1
6/18/2016 22:08,6.6,10.8,8.5,0.6069,237.45,0.0456,1
6/18/2016 22:08,6.6,10.8,8.5,0.6095,237.49,0.0456,1
6/18/2016 22:08,6.6,10.8,8.5,0.6079,237.41,0.0456,1
6/18/2016 22:08,6.6,10.8,8.5,0.6069,237,0.0456,1
6/18/2016 22:08,6.2,10.8,8.5,0.6031,236.68,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.6038,236.83,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.6066,237.02,0.0451,1
6/18/2016 22:08,6.2,10.4,8.5,0.6069,236.84,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.6087,237.07,0.0456,1
6/18/2016 22:08,6.6,10.8,8.5,0.6058,236.53,0.0461,1
6/18/2016 22:08,6.6,10.8,8.5,0.6016,236.74,0.0461,1
6/18/2016 22:08,6.2,10.8,8.5,0.6049,236.87,0.0456,1
6/18/2016 22:08,6.2,10.8,8.5,0.6063,237.33,0.0456,1
6/18/2016 22:08,6.2,10.8,8.5,0.6058,237.06,0.0456,1
6/18/2016 22:08,6.2,10.8,8.5,0.6055,237.01,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.6073,237.06,0.0451,1
6/18/2016 22:08,6.2,10.4,8.5,0.6066,237.14,0.0456,1
6/18/2016 22:08,6.2,10.8,8.5,0.6047,237.1,0.0456,1
6/18/2016 22:08,6.2,10.8,8.5,0.6056,236.98,0.0456,1
6/18/2016 22:08,6.2,10.8,8.5,0.6036,237,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.6054,237.11,0.0456,1
6/18/2016 22:08,6.6,10.8,8.5,0.6027,236.44,0.0461,1
6/18/2016 22:08,6.2,10.4,8.5,0.6075,236.81,0.0451,1
6/18/2016 22:08,6.2,10.4,8.5,0.609,236.97,0.0451,1
6/18/2016 22:08,6.6,10.8,8.5,0.6024,236.73,0.0461,1
6/18/2016 22:08,6.6,10.8,8.5,0.6059,236.67,0.0456,1
6/18/2016 22:08,6.6,10.8,8.5,0.608,236.68,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.609,236.66,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.6117,236.93,0.0451,1
6/18/2016 22:08,6.2,10.4,8.1,0.6103,236.75,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.6113,236.75,0.0451,1
6/18/2016 22:08,6.2,10.4,8.1,0.6113,236.6,0.0451,1
6/18/2016 22:08,6.6,10.4,8.1,0.6122,236.95,0.0451,1
6/18/2016 22:08,6.2,10.4,8.1,0.612,236.61,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.6117,236.82,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.611,236.68,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.6115,236.58,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.613,236.57,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.6101,236.29,0.0456,1
6/18/2016 22:08,6.6,10.8,8.5,0.6098,236.88,0.0456,1
6/18/2016 22:08,6.2,10.4,8.1,0.6116,236.59,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.6115,236.76,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.6116,236.65,0.0456,1
6/18/2016 22:08,6.2,10.4,8.5,0.6092,236.2,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.6111,236.56,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.6119,236.66,0.0451,1
6/18/2016 22:08,6.2,10.4,8.1,0.6114,236.39,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.6123,236.44,0.0456,1
6/18/2016 22:08,6.6,10.4,8.5,0.6103,236.64,0.0456,1
6/18/2016 22:08,6.2,10.4,8.1,0.6091,236.32,0.0451,1
6/18/2016 22:08,6.6,10.4,8.5,0.612,236.42,0.0456,1
6/18/2016 22:09,6.6,10.4,8.1,0.6123,236.8,0.0451,1
6/18/2016 22:09,6.2,10.4,8.5,0.6091,236.34,0.0451,1
6/18/2016 22:09,6.2,10.4,8.5,0.6098,236.21,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6098,236.55,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.6118,236.48,0.0451,1
6/18/2016 22:09,6.2,10.4,8.1,0.6097,236.23,0.0451,1
6/18/2016 22:09,6.6,10.4,8.1,0.612,236.31,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6118,236.68,0.0451,1
6/18/2016 22:09,6.2,10.4,8.1,0.6095,236.27,0.0451,1
6/18/2016 22:09,6.2,10.4,8.1,0.6082,235.88,0.0451,1
6/18/2016 22:09,6.2,10.4,8.1,0.6105,236.29,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6115,236.81,0.0451,1
6/18/2016 22:09,6.2,10.4,8.5,0.6095,236.78,0.0451,1
6/18/2016 22:09,6.2,10.4,8.1,0.6079,236.21,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6101,236.5,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.6091,236.7,0.0456,1
6/18/2016 22:09,6.2,10.4,8.5,0.6082,236.55,0.0451,1
6/18/2016 22:09,6.2,10.4,8.1,0.6115,236.26,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6112,236.74,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6102,236.52,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.6108,236.46,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6092,236.89,0.0456,1
6/18/2016 22:09,6.6,10.4,8.1,0.6114,236.73,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.61,236.8,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.6084,236.92,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.611,236.72,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.612,236.89,0.0451,1
6/18/2016 22:09,6.6,10.4,8.1,0.6125,236.74,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6112,236.82,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.61,236.75,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6116,236.72,0.0451,1
6/18/2016 22:09,6.2,10.8,8.5,0.6038,236.73,0.0456,1
6/18/2016 22:09,6.2,10.4,8.1,0.6127,236.6,0.0451,1
6/18/2016 22:09,6.6,10.8,8.5,0.6037,236.77,0.0461,1
6/18/2016 22:09,6.6,10.8,8.5,0.601,236.72,0.0461,1
6/18/2016 22:09,6.6,10.8,8.5,0.6006,236.71,0.0461,1
6/18/2016 22:09,6.2,10.4,8.5,0.6066,236.63,0.0456,1
6/18/2016 22:09,6.2,10.8,8.5,0.6034,236.47,0.0461,1
6/18/2016 22:09,6.2,10.8,8.5,0.6012,236.42,0.0461,1
6/18/2016 22:09,6.2,10.8,8.5,0.6001,236.41,0.0461,1
6/18/2016 22:09,6.2,10.8,8.5,0.6032,236.44,0.0461,1
6/18/2016 22:09,6.2,10.8,8.5,0.604,236.48,0.0456,1
6/18/2016 22:09,6.2,10.8,8.5,0.6009,236.5,0.0461,1
6/18/2016 22:09,6.2,10.4,8.5,0.6105,236.6,0.0451,1
6/18/2016 22:09,6.6,10.4,8.5,0.6083,236.63,0.0456,1
6/18/2016 22:09,6.6,10.8,8.5,0.6067,236.8,0.0456,1
6/18/2016 22:09,6.2,10.4,8.5,0.6073,236.79,0.0456,1
6/18/2016 22:09,6.2,10.4,8.5,0.6066,236.85,0.0456,1
6/18/2016 22:09,6.6,10.8,8.5,0.6097,236.98,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.6105,236.76,0.0456,1
6/18/2016 22:09,6.6,10.4,8.5,0.6101,236.91,0.0451,1
6/18/2016 22:09,6.6,10.8,8.5,0.6076,236.95,0.0456,1
6/18/2016 22:09,6.6,10.8,8.5,0.6065,237.06,0.0456,1
6/18/2016 22:09,6.6,10.8,8.5,0.6079,237.08,0.0461,1
6/18/2016 22:09,6.6,10.8,8.5,0.6072,236.96,0.0456,1
6/18/2016 22:09,6.6,10.8,8.5,0.6066,236.7,0.0456,1
6/18/2016 22:09,6.6,10.8,8.5,0.6068,236.61,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6058,236.97,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6062,236.93,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6063,237.19,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6081,237.21,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6077,237.2,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6041,237.12,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6051,236.99,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6043,236.89,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6076,236.92,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6039,236.66,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6071,236.73,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6042,237.09,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6067,237.51,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6066,237.48,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6041,237.51,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6061,237.57,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6052,237.32,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6039,237.49,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6069,237.27,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6035,237.42,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.604,237.8,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6063,238.27,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6055,238.19,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6064,238.06,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6042,237.78,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6033,237.56,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6036,237.33,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6035,237.22,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6034,237.46,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6051,237.65,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6044,237.43,0.0451,1
6/18/2016 22:10,6.2,10.8,8.5,0.6034,237.57,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6052,237.48,0.0451,1
6/18/2016 22:10,6.2,10.8,8.5,0.6038,237.29,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6067,237.35,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6037,237.41,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6049,237.5,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.604,237.5,0.0461,1
6/18/2016 22:10,6.6,10.8,8.5,0.6013,237.41,0.0461,1
6/18/2016 22:10,6.6,10.8,8.5,0.6037,237.38,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.604,237.2,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6031,237.48,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6045,237.34,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6006,237,0.0461,1
6/18/2016 22:10,6.6,10.8,8.5,0.6037,237.29,0.0461,1
6/18/2016 22:10,6.6,10.8,8.5,0.6002,237.53,0.0461,1
6/18/2016 22:10,6.6,10.8,8.5,0.6054,237.62,0.0461,1
6/18/2016 22:10,6.6,10.4,8.5,0.6077,237.3,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6054,237.07,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6065,237.22,0.0456,1
6/18/2016 22:10,6.6,10.8,8.5,0.6063,237.6,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6057,237.27,0.0456,1
6/18/2016 22:10,6.2,10.8,8.5,0.6035,237.13,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6079,237.43,0.0451,1
6/18/2016 22:10,6.2,10.4,8.5,0.6066,237.37,0.0456,1
6/18/2016 22:10,6.2,10.4,8.5,0.6061,237.22,0.0451,1
6/18/2016 22:11,6.2,10.4,8.5,0.6095,237.27,0.0451,1
6/18/2016 22:11,6.2,10.4,8.5,0.6075,237.24,0.0451,1
6/18/2016 22:11,6.2,10.4,8.5,0.6056,237.35,0.0451,1
6/18/2016 22:11,6.2,10.4,8.5,0.6092,237.23,0.0451,1
6/18/2016 22:11,6.2,10.4,8.5,0.6076,237.27,0.0451,1
6/18/2016 22:11,6.6,10.4,8.5,0.6108,237.25,0.0451,1
6/18/2016 22:11,6.2,10.4,8.1,0.6111,237.21,0.0451,1
6/18/2016 22:11,6.6,10.8,8.5,0.6067,237.12,0.0456,1
6/18/2016 22:11,6.6,10.8,8.5,0.606,237.05,0.0456,1
6/18/2016 22:11,6.6,10.8,8.5,0.6062,237.24,0.0456,1
6/18/2016 22:11,6.2,10.4,8.5,0.6092,236.98,0.0451,1
6/18/2016 22:11,6.2,10.4,8.5,0.6057,237.25,0.0456,1
6/18/2016 22:11,6.2,10.4,8.5,0.6061,237.07,0.0451,1
6/18/2016 22:11,6.6,10.8,8.5,0.608,237.27,0.0456,1
6/18/2016 22:11,6.2,10.4,8.5,0.6066,237.14,0.0451,1
6/18/2016 22:11,6.6,10.8,8.5,0.6069,237.27,0.0456,1
6/18/2016 22:11,6.6,10.8,8.5,0.6059,237.33,0.0456,1
6/18/2016 22:11,6.6,10.4,8.5,0.6089,237.35,0.0456,1
6/18/2016 22:11,6.6,10.4,8.5,0.6085,237.34,0.0456,1
6/18/2016 22:11,6.6,10.4,8.5,0.608,237.21,0.0456,1
6/18/2016 22:11,6.6,10.8,8.5,0.6051,237.34,0.0456,1
6/18/2016 22:11,6.2,10.4,8.5,0.6073,237.16,0.0451,1
6/18/2016 22:11,6.6,10.4,8.5,0.6077,237.44,0.0456,1
6/18/2016 22:11,6.6,10.8,8.5,0.6068,237.4,0.0456,1
6/18/2016 22:11,6.6,10.4,8.5,0.6114,237.25,0.0451,1
6/18/2016 22:11,6.6,10.4,8.5,0.6081,237.37,0.0456,1
6/18/2016 22:11,6.2,10.4,8.5,0.6039,236.98,0.0451,1
6/18/2016 22:11,6.2,10.4,8.5,0.6066,237.06,0.0456,1
6/18/2016 22:11,6.2,10.8,8.5,0.606,237.15,0.0456,1
6/18/2016 22:11,6.2,10.4,8.5,0.6051,236.76,0.0451,1
